Date,Facility_ID,Energy_Consumption_kWh,Cooling_Load_kWh,PUE,Temperature_C,Humidity_Percent,Carbon_Emission_kg
2023-06-10,DXB-Edge-02,5626.76,3168.34,1.53,22.7,46.1,2363.24
2023-06-10,SIN-Core-01,9800.34,4218.86,1.33,23.0,50.7,4116.14
2023-06-10,FRA-Core-01,14085.55,8053.94,1.29,23.2,50.5,5915.93
2023-06-10,MUM-Zone-A,9804.78,3037.99,1.49,23.1,53.1,4118.01
2023-06-10,LHR-Core-02,9682.38,3739.96,1.26,24.6,49.0,4066.6
2023-06-11,DXB-Core-01,7026.19,3187.9,1.34,22.0,47.8,2951.0
2023-06-11,DXB-Edge-02,9535.8,5331.08,1.53,19.5,46.5,4005.03
2023-06-11,SIN-Core-01,9485.58,3423.99,1.28,21.1,54.2,3983.94
2023-06-11,FRA-Core-01,13176.09,5947.02,1.25,23.4,48.7,5533.96
2023-06-11,MUM-Zone-A,7440.98,2489.88,1.72,22.3,47.5,3125.21
2023-06-11,LHR-Core-02,8817.33,3814.91,1.32,24.3,52.0,3703.28
2023-06-12,DXB-Core-01,7495.65,3894.4,1.34,20.0,50.9,3148.17
2023-06-12,DXB-Edge-02,12150.4,5382.31,1.62,20.5,51.3,5103.17
2023-06-12,SIN-Core-01,12573.74,3931.9,1.31,20.1,52.6,5280.97
2023-06-12,FRA-Core-01,10227.88,5274.59,1.24,21.0,47.8,4295.71
2023-06-12,MUM-Zone-A,11795.27,5905.62,1.76,24.8,54.9,4954.01
2023-06-12,LHR-Core-02,5864.52,2011.18,1.23,21.7,54.7,2463.1
2023-06-13,DXB-Core-01,14907.95,4556.55,1.28,19.4,54.8,6261.34
2023-06-13,DXB-Edge-02,10231.56,5003.75,1.52,22.8,47.9,4297.26
2023-06-13,SIN-Core-01,7566.31,2897.06,1.18,24.2,48.8,3177.85
2023-06-13,FRA-Core-01,9764.69,3693.7,1.22,24.7,54.1,4101.17
2023-06-13,MUM-Zone-A,7799.91,4487.76,1.48,23.2,53.3,3275.96
2023-06-13,LHR-Core-02,11163.88,4304.66,1.27,21.8,52.7,4688.83
2023-06-14,DXB-Core-01,8709.59,2966.4,1.23,24.4,52.5,3658.03
2023-06-14,DXB-Edge-02,10731.31,4135.21,1.83,33.3,52.5,4507.15
2023-06-14,SIN-Core-01,10362.19,5412.87,1.21,22.2,45.0,4352.12
2023-06-14,FRA-Core-01,11583.88,5284.82,1.3,21.0,53.8,4865.23
2023-06-14,MUM-Zone-A,13702.86,5970.43,1.6,21.3,54.5,5755.2
2023-06-14,LHR-Core-02,9736.18,3362.47,1.2,19.1,48.4,4089.19
2023-06-15,DXB-Core-01,13240.09,7854.77,1.22,24.1,52.5,5560.84
2023-06-15,DXB-Edge-02,14501.95,6433.44,1.51,19.3,51.0,6090.82
2023-06-15,SIN-Core-01,11623.15,5790.94,1.26,24.9,49.5,4881.72
2023-06-15,FRA-Core-01,10997.88,5369.8,1.33,23.4,52.0,4619.11
2023-06-15,MUM-Zone-A,11160.91,6462.97,1.72,21.0,47.4,4687.58
2023-06-15,LHR-Core-02,11248.65,4939.71,1.3,19.8,49.7,4724.43
2023-06-16,DXB-Core-01,9287.72,3082.22,1.34,23.5,48.1,3900.84
2023-06-16,DXB-Edge-02,14414.48,7774.74,1.54,21.9,47.3,6054.08
2023-06-16,SIN-Core-01,6127.33,3222.5,1.19,24.8,45.1,2573.48
2023-06-16,FRA-Core-01,9926.02,3547.07,1.19,24.9,51.0,4168.93
2023-06-16,MUM-Zone-A,12530.82,6415.76,1.74,24.5,49.7,5262.95
2023-06-16,LHR-Core-02,5420.61,2055.25,1.25,22.6,46.1,2276.65
2023-06-17,DXB-Core-01,10307.59,4745.75,1.27,19.7,50.9,4329.19
2023-06-17,DXB-Edge-02,6173.11,1950.12,1.45,20.2,54.9,2592.71
2023-06-17,SIN-Core-01,14920.87,4697.35,1.28,21.7,49.3,6266.77
2023-06-17,FRA-Core-01,9031.11,3750.77,1.2,20.7,45.6,3793.06
2023-06-17,MUM-Zone-A,12903.4,5468.94,1.81,21.2,48.1,5419.43
2023-06-17,LHR-Core-02,6555.16,3354.67,1.21,24.8,51.2,2753.17
2023-06-18,DXB-Core-01,12403.65,6141.15,1.33,23.4,53.8,5209.53
2023-06-18,DXB-Edge-02,10726.17,5465.36,1.82,23.1,50.9,4504.99
2023-06-18,SIN-Core-01,5264.32,1934.55,1.19,23.9,51.7,2211.01
2023-06-18,FRA-Core-01,14476.58,6151.2,1.19,20.3,53.1,6080.16
2023-06-18,MUM-Zone-A,14631.36,7406.34,1.6,20.9,51.0,6145.17
2023-06-18,LHR-Core-02,6715.89,3181.76,1.3,23.4,51.1,2820.67
2023-06-19,DXB-Core-01,11539.54,5009.54,1.29,21.0,48.9,4846.61
2023-06-19,DXB-Edge-02,9076.79,5053.86,1.69,23.6,49.6,3812.25
2023-06-19,SIN-Core-01,7303.12,2934.59,1.32,21.6,50.4,3067.31
2023-06-19,FRA-Core-01,14062.44,6563.27,1.28,23.2,47.3,5906.22
2023-06-19,MUM-Zone-A,5106.67,2652.92,1.73,23.4,46.1,2144.8
2023-06-19,LHR-Core-02,9027.48,4084.74,1.34,21.3,48.0,3791.54
2023-06-20,DXB-Core-01,8527.9,3518.61,1.27,30.0,45.1,3581.72
2023-06-20,DXB-Edge-02,7123.5,2372.43,1.6,23.9,48.9,2991.87
2023-06-20,SIN-Core-01,13524.7,4479.42,1.27,24.2,51.5,5680.38
2023-06-20,FRA-Core-01,6654.58,2685.69,1.22,20.7,53.0,2794.92
2023-06-20,MUM-Zone-A,6227.13,2176.37,1.79,21.9,47.2,2615.39
2023-06-20,LHR-Core-02,9868.41,3600.54,1.31,22.6,52.3,4144.73
2023-06-21,DXB-Core-01,12032.85,7108.66,1.32,23.5,55.0,5053.8
2023-06-21,DXB-Edge-02,7730.62,3971.33,1.5,23.0,51.4,3246.86
2023-06-21,SIN-Core-01,14363.0,7710.67,1.27,23.4,50.5,6032.46
2023-06-21,FRA-Core-01,9665.29,3969.3,1.25,21.5,50.2,4059.42
2023-06-21,MUM-Zone-A,7247.42,3212.61,1.59,23.8,51.6,3043.92
2023-06-21,LHR-Core-02,7670.42,3776.33,1.31,19.3,46.4,3221.58
2023-06-22,DXB-Core-01,7786.66,2571.71,1.33,22.7,53.3,3270.4
2023-06-22,DXB-Edge-02,7180.18,4142.53,1.73,21.9,47.8,3015.68
2023-06-22,SIN-Core-01,7552.23,3889.27,1.27,22.9,54.1,3171.94
2023-06-22,FRA-Core-01,5059.62,2301.41,1.28,22.2,48.9,2125.04
2023-06-22,MUM-Zone-A,6967.0,4160.76,1.76,23.2,54.4,2926.14
2023-06-22,LHR-Core-02,8483.9,2733.08,1.22,19.3,45.8,3563.24
2023-06-23,DXB-Core-01,6820.81,3676.86,1.34,22.4,48.7,2864.74
2023-06-23,DXB-Edge-02,13963.11,5751.15,1.56,23.3,50.6,5864.51
2023-06-23,SIN-Core-01,8651.29,5076.64,1.31,20.1,45.2,3633.54
2023-06-23,FRA-Core-01,12322.25,5788.47,1.24,24.6,53.6,5175.35
2023-06-23,MUM-Zone-A,8827.3,4944.1,1.74,20.4,46.6,3707.47
2023-06-23,LHR-Core-02,14421.36,7474.31,1.27,19.7,49.3,6056.97
2023-06-24,DXB-Core-01,13369.36,6026.08,1.32,21.5,48.0,5615.13
2023-06-24,DXB-Edge-02,13458.57,4765.37,1.68,22.8,54.2,5652.6
2023-06-24,SIN-Core-01,9534.76,4521.34,1.26,21.1,52.3,4004.6
2023-06-24,FRA-Core-01,14389.07,6602.2,1.3,20.0,50.4,6043.41
2023-06-24,MUM-Zone-A,13962.23,4273.68,1.81,23.7,45.9,5864.14
2023-06-24,LHR-Core-02,7219.99,3435.23,1.32,25.0,46.7,3032.4
2023-06-25,DXB-Core-01,5382.65,1791.83,1.28,21.9,51.9,2260.71
2023-06-25,DXB-Edge-02,11505.27,6005.55,1.79,23.6,45.8,4832.21
2023-06-25,SIN-Core-01,7436.3,2387.49,1.26,22.5,54.5,3123.25
2023-06-25,FRA-Core-01,10728.94,6285.0,1.22,22.0,49.3,4506.16
2023-06-25,MUM-Zone-A,7242.98,4228.53,1.75,20.9,48.7,3042.05
2023-06-25,LHR-Core-02,14107.46,5733.56,1.19,21.2,48.6,5925.13
2023-06-26,DXB-Core-01,9239.88,4923.53,1.21,19.1,52.4,3880.75
2023-06-26,DXB-Edge-02,5790.63,3166.42,1.47,23.8,52.0,2432.06
2023-06-26,SIN-Core-01,14639.48,7346.13,1.25,23.4,53.9,6148.58
2023-06-26,FRA-Core-01,8397.55,3544.38,1.35,24.9,50.1,3526.97
2023-06-26,MUM-Zone-A,8353.22,2629.62,1.56,20.5,48.2,3508.35
2023-06-26,LHR-Core-02,8183.78,4778.73,1.29,23.5,54.9,3437.19
2023-06-27,DXB-Core-01,12146.32,5134.57,1.23,20.1,52.0,5101.46
2023-06-27,DXB-Edge-02,6585.86,2759.69,1.62,19.3,51.6,2766.06
2023-06-27,SIN-Core-01,14709.69,6200.79,1.29,21.1,54.4,6178.07
2023-06-27,FRA-Core-01,14016.93,8285.83,1.25,23.9,53.5,5887.11
2023-06-27,MUM-Zone-A,14626.74,7546.08,1.5,19.9,45.8,6143.23
2023-06-27,LHR-Core-02,14047.18,6488.46,1.23,19.8,48.7,5899.82
2023-06-28,DXB-Core-01,12041.23,6638.67,1.23,21.3,50.4,5057.32
2023-06-28,DXB-Edge-02,12977.53,6549.55,1.78,22.7,51.4,5450.56
2023-06-28,SIN-Core-01,13503.54,4630.88,1.23,22.9,49.9,5671.49
2023-06-28,FRA-Core-01,7544.89,3355.59,1.33,20.3,50.4,3168.85
2023-06-28,MUM-Zone-A,13488.55,6203.64,1.57,21.7,49.5,5665.19
2023-06-28,LHR-Core-02,8880.24,4093.14,1.28,24.8,52.9,3729.7
2023-06-29,DXB-Core-01,10871.0,4080.69,1.31,23.0,46.7,4565.82
2023-06-29,DXB-Edge-02,11177.53,5341.77,1.8,19.9,51.5,4694.56
2023-06-29,SIN-Core-01,6779.79,3184.06,1.27,19.9,53.6,2847.51
2023-06-29,FRA-Core-01,8835.99,2959.45,1.19,30.2,46.1,3711.12
2023-06-29,MUM-Zone-A,7393.85,3627.09,1.57,24.9,48.3,3105.42
2023-06-29,LHR-Core-02,14276.25,8294.95,1.23,21.9,48.7,5996.03
2023-06-30,DXB-Core-01,6229.86,2050.1,1.35,19.6,46.2,2616.54
2023-06-30,DXB-Edge-02,11875.23,4574.99,1.81,22.8,45.3,4987.6
2023-06-30,SIN-Core-01,8334.11,3377.22,1.23,28.3,49.4,3500.33
2023-06-30,FRA-Core-01,6454.18,3218.04,1.23,22.0,46.4,2710.75
2023-06-30,MUM-Zone-A,6853.56,2875.49,1.7,23.6,49.5,2878.5
2023-06-30,LHR-Core-02,5906.07,2470.89,1.22,31.1,53.0,2480.55
2023-07-01,DXB-Core-01,10218.21,4943.09,1.24,20.6,46.1,4291.65
2023-07-01,DXB-Edge-02,10003.15,5883.81,1.56,22.7,54.1,4201.32
2023-07-01,SIN-Core-01,11706.86,6612.28,1.31,22.4,53.0,4916.88
2023-07-01,FRA-Core-01,5584.81,2639.71,1.29,21.9,54.3,2345.62
2023-07-01,MUM-Zone-A,7636.55,4356.45,1.47,24.6,48.3,3207.35
2023-07-01,LHR-Core-02,14662.57,7668.02,1.27,20.3,52.0,6158.28
2023-07-02,DXB-Core-01,14012.53,7685.71,1.21,20.9,54.5,5885.26
2023-07-02,DXB-Edge-02,10076.77,3497.26,1.58,23.0,49.0,4232.24
2023-07-02,SIN-Core-01,12610.06,7174.5,1.28,22.4,45.3,5296.22
2023-07-02,FRA-Core-01,12753.81,4823.99,1.24,24.0,51.1,5356.6
2023-07-02,MUM-Zone-A,13584.5,4882.51,1.78,23.4,50.3,5705.49
2023-07-02,LHR-Core-02,14299.39,4440.75,1.26,20.8,50.2,6005.74
2023-07-03,DXB-Core-01,8143.45,4438.75,1.33,24.7,47.1,3420.25
2023-07-03,DXB-Edge-02,8009.03,3802.86,1.5,23.5,47.0,3363.79
2023-07-03,SIN-Core-01,5197.3,2991.66,1.23,20.8,54.6,2182.86
2023-07-03,FRA-Core-01,6241.89,2150.99,1.31,24.2,53.2,2621.59
2023-07-03,MUM-Zone-A,7457.81,2270.13,1.68,22.6,51.8,3132.28
2023-07-03,LHR-Core-02,7900.9,4680.34,1.3,23.0,50.9,3318.38
2023-07-04,DXB-Core-01,13137.33,4464.15,1.24,21.3,48.8,5517.68
2023-07-04,DXB-Edge-02,8400.12,4200.98,1.47,21.0,52.0,3528.05
2023-07-04,SIN-Core-01,8852.86,4263.46,1.27,23.7,51.2,3718.2
2023-07-04,FRA-Core-01,11820.16,6387.95,1.34,19.8,49.3,4964.47
2023-07-04,MUM-Zone-A,14827.85,7562.59,1.54,24.9,45.7,6227.7
2023-07-04,LHR-Core-02,11725.51,4341.16,1.22,28.9,50.7,4924.71
2023-07-05,DXB-Core-01,7632.79,3860.42,1.24,23.4,50.2,3205.77
2023-07-05,DXB-Edge-02,6375.09,3815.85,1.53,22.6,45.4,2677.54
2023-07-05,SIN-Core-01,9353.61,5242.1,1.2,22.7,46.4,3928.52
2023-07-05,FRA-Core-01,8599.25,4211.87,1.2,21.8,54.9,3611.69
2023-07-05,MUM-Zone-A,6335.62,3218.63,1.58,21.9,51.4,2660.96
2023-07-05,LHR-Core-02,5376.57,2238.82,1.3,21.0,51.4,2258.16
2023-07-06,DXB-Core-01,9398.87,4982.54,1.22,19.5,45.9,3947.53
2023-07-06,DXB-Edge-02,6525.68,2109.88,1.59,19.7,46.8,2740.79
2023-07-06,SIN-Core-01,12975.34,7569.0,1.19,23.5,48.8,5449.64
2023-07-06,FRA-Core-01,10334.23,6011.63,1.31,24.5,47.0,4340.38
2023-07-06,MUM-Zone-A,5031.81,2440.22,1.46,20.9,51.6,2113.36
2023-07-06,LHR-Core-02,14365.6,6531.75,1.35,24.2,48.9,6033.55
2023-07-07,DXB-Core-01,9628.72,3679.31,1.25,24.6,53.8,4044.06
2023-07-07,DXB-Edge-02,8661.84,3025.48,1.61,21.6,48.0,3637.97
2023-07-07,SIN-Core-01,10975.91,3760.76,1.26,19.0,45.2,4609.88
2023-07-07,FRA-Core-01,5520.74,2959.39,1.32,22.8,50.1,2318.71
2023-07-07,MUM-Zone-A,8486.29,3487.97,1.82,20.4,49.7,3564.24
2023-07-07,LHR-Core-02,13851.65,4997.69,1.22,20.5,53.3,5817.69
2023-07-08,DXB-Core-01,12635.57,5301.73,1.25,19.3,46.2,5306.94
2023-07-08,DXB-Edge-02,9732.6,4061.86,1.56,24.5,53.8,4087.69
2023-07-08,SIN-Core-01,8946.41,3510.42,1.35,24.0,50.9,3757.49
2023-07-08,FRA-Core-01,7167.22,3966.61,1.34,22.6,52.3,3010.23
2023-07-08,MUM-Zone-A,7105.87,2246.4,1.45,22.2,45.9,2984.46
2023-07-08,LHR-Core-02,11870.45,4102.29,1.28,22.0,54.6,4985.59
2023-07-09,DXB-Core-01,13548.05,5941.04,1.22,21.6,49.7,5690.18
2023-07-09,DXB-Edge-02,5828.48,2917.87,1.57,19.4,47.4,2447.96
2023-07-09,SIN-Core-01,6848.38,3157.51,1.27,24.1,53.9,2876.32
2023-07-09,FRA-Core-01,8687.36,3614.84,1.28,19.1,46.2,3648.69
2023-07-09,MUM-Zone-A,5114.95,2892.34,1.68,19.5,53.5,2148.28
2023-07-09,LHR-Core-02,5778.2,2691.31,1.35,24.9,50.6,2426.84
2023-07-10,DXB-Core-01,7338.06,2696.19,1.3,24.5,48.2,3081.99
2023-07-10,DXB-Edge-02,12716.89,7110.07,1.61,22.2,51.4,5341.09
2023-07-10,SIN-Core-01,9309.88,3093.07,1.35,22.6,48.0,3910.15
2023-07-10,FRA-Core-01,9486.1,4979.03,1.27,20.5,47.5,3984.16
2023-07-10,MUM-Zone-A,7533.51,3273.45,1.68,24.8,49.8,3164.07
2023-07-10,LHR-Core-02,6427.8,3321.02,1.23,20.0,54.3,2699.67
2023-07-11,DXB-Core-01,13106.91,6687.57,1.24,20.2,45.6,5504.9
2023-07-11,DXB-Edge-02,11134.41,4089.08,1.69,24.6,52.8,4676.45
2023-07-11,SIN-Core-01,5213.18,2416.42,1.2,20.3,52.5,2189.53
2023-07-11,FRA-Core-01,13470.97,4196.86,1.25,24.8,48.2,5657.81
2023-07-11,MUM-Zone-A,5851.77,1963.78,1.48,19.9,52.4,2457.75
2023-07-11,LHR-Core-02,13744.68,4780.6,1.3,23.4,48.7,5772.76
2023-07-12,DXB-Core-01,6890.49,2489.51,1.27,22.5,46.7,2894.0
2023-07-12,DXB-Edge-02,12345.13,4776.35,1.77,21.9,48.3,5184.95
2023-07-12,SIN-Core-01,5320.44,2031.13,1.34,21.3,50.8,2234.58
2023-07-12,FRA-Core-01,13384.28,4732.51,1.3,20.5,52.3,5621.4
2023-07-12,MUM-Zone-A,7127.21,2792.71,1.46,21.9,54.4,2993.43
2023-07-12,LHR-Core-02,14041.0,8176.1,1.19,19.2,53.8,5897.22
2023-07-13,DXB-Core-01,13788.58,4501.48,1.21,19.9,54.8,5791.2
2023-07-13,DXB-Edge-02,11076.63,4418.67,1.68,21.9,50.0,4652.19
2023-07-13,SIN-Core-01,7658.62,2967.76,1.34,19.7,47.8,3216.62
2023-07-13,FRA-Core-01,10038.6,5037.05,1.25,20.4,53.7,4216.21
2023-07-13,MUM-Zone-A,6098.29,2503.1,1.83,20.6,54.6,2561.28
2023-07-13,LHR-Core-02,14635.93,5499.75,1.21,23.7,53.1,6147.09
2023-07-14,DXB-Core-01,12307.14,6214.66,1.31,24.5,48.9,5169.0
2023-07-14,DXB-Edge-02,13391.07,6376.67,1.51,24.0,54.5,5624.25
2023-07-14,SIN-Core-01,7971.47,3423.47,1.32,20.5,54.6,3348.02
2023-07-14,FRA-Core-01,13934.1,6131.68,1.29,19.2,49.7,5852.32
2023-07-14,MUM-Zone-A,10160.62,3481.78,1.67,22.7,52.2,4267.46
2023-07-14,LHR-Core-02,6702.53,2116.27,1.31,23.7,54.3,2815.06
2023-07-15,DXB-Core-01,5360.03,1836.82,1.29,20.3,48.9,2251.21
2023-07-15,DXB-Edge-02,11759.82,3867.84,1.73,19.5,49.5,4939.12
2023-07-15,SIN-Core-01,6070.82,2062.13,1.23,22.0,49.7,2549.74
2023-07-15,FRA-Core-01,9787.79,3320.6,1.21,23.0,46.7,4110.87
2023-07-15,MUM-Zone-A,10714.85,5295.37,1.7,24.2,50.6,4500.24
2023-07-15,LHR-Core-02,11059.22,3832.66,1.25,19.5,54.4,4644.87
2023-07-16,DXB-Core-01,11700.4,6235.87,1.18,24.2,49.8,4914.17
2023-07-16,DXB-Edge-02,11354.83,3886.45,1.54,20.0,50.0,4769.03
2023-07-16,SIN-Core-01,13254.1,5905.32,1.28,21.5,49.8,5566.72
2023-07-16,FRA-Core-01,14462.27,8636.15,1.32,29.6,49.7,6074.15
2023-07-16,MUM-Zone-A,9355.25,3568.14,1.84,23.2,50.1,3929.2
2023-07-16,LHR-Core-02,14952.49,4545.18,1.22,22.0,52.2,6280.05
2023-07-17,DXB-Core-01,14291.8,7219.31,1.31,20.5,54.6,6002.56
2023-07-17,DXB-Edge-02,13320.58,5576.62,1.77,20.3,51.5,5594.64
2023-07-17,SIN-Core-01,14162.13,5764.81,1.35,24.6,48.7,5948.09
2023-07-17,FRA-Core-01,6169.82,3259.76,1.26,21.2,50.8,2591.33
2023-07-17,MUM-Zone-A,8733.42,3399.05,1.45,25.0,47.3,3668.04
2023-07-17,LHR-Core-02,14107.51,5910.19,1.3,24.8,45.7,5925.16
2023-07-18,DXB-Core-01,13290.61,4407.58,1.32,22.3,45.1,5582.06
2023-07-18,DXB-Edge-02,9989.56,4083.16,1.53,20.8,49.6,4195.61
2023-07-18,SIN-Core-01,14376.6,8213.81,1.2,23.2,54.7,6038.17
2023-07-18,FRA-Core-01,14179.7,7989.9,1.31,21.4,53.8,5955.47
2023-07-18,MUM-Zone-A,11015.23,6371.07,1.79,20.3,51.6,4626.4
2023-07-18,LHR-Core-02,12948.33,6149.04,1.24,22.8,46.3,5438.3
2023-07-19,DXB-Core-01,5548.64,2208.83,1.2,19.2,51.1,2330.43
2023-07-19,DXB-Edge-02,11590.22,4978.16,1.5,23.1,53.3,4867.89
2023-07-19,SIN-Core-01,9477.91,3911.31,1.32,20.5,52.1,3980.72
2023-07-19,FRA-Core-01,11334.01,4782.97,1.22,20.2,49.5,4760.28
2023-07-19,MUM-Zone-A,6320.77,2386.13,1.48,23.9,51.8,2654.72
2023-07-19,LHR-Core-02,9943.18,3240.94,1.34,24.6,53.3,4176.14
2023-07-20,DXB-Core-01,6529.64,3777.73,1.34,21.5,46.0,2742.45
2023-07-20,DXB-Edge-02,11539.21,3660.77,1.62,21.3,52.7,4846.47
2023-07-20,SIN-Core-01,13916.85,7676.35,1.35,20.9,52.1,5845.08
2023-07-20,FRA-Core-01,8169.86,3093.29,1.19,24.2,51.8,3431.34
2023-07-20,MUM-Zone-A,9784.8,5605.72,1.77,24.0,53.0,4109.62
2023-07-20,LHR-Core-02,11223.43,5295.52,1.28,24.2,52.4,4713.84
2023-07-21,DXB-Core-01,10325.67,3536.42,1.24,24.3,50.3,4336.78
2023-07-21,DXB-Edge-02,9363.44,4754.83,1.49,21.9,49.5,3932.65
2023-07-21,SIN-Core-01,10150.07,4784.04,1.24,24.2,54.4,4263.03
2023-07-21,FRA-Core-01,10140.43,5317.09,1.24,23.3,47.7,4258.98
2023-07-21,MUM-Zone-A,13783.57,7689.79,1.56,20.4,51.3,5789.1
2023-07-21,LHR-Core-02,10913.16,3835.9,1.24,25.0,51.4,4583.53
2023-07-22,DXB-Core-01,8996.49,5149.37,1.24,24.4,52.8,3778.53
2023-07-22,DXB-Edge-02,6284.22,3482.81,1.55,24.7,50.3,2639.37
2023-07-22,SIN-Core-01,13846.6,6341.51,1.33,21.1,54.2,5815.57
2023-07-22,FRA-Core-01,11124.57,3689.34,1.21,21.9,52.3,4672.32
2023-07-22,MUM-Zone-A,13401.59,6171.61,1.6,23.3,45.1,5628.67
2023-07-22,LHR-Core-02,9130.97,4241.12,1.32,23.1,47.8,3835.01
2023-07-23,DXB-Core-01,8417.6,3232.35,1.23,22.5,46.3,3535.39
2023-07-23,DXB-Edge-02,10508.45,4736.55,1.8,22.4,52.3,4413.55
2023-07-23,SIN-Core-01,11096.08,4822.71,1.24,24.5,48.0,4660.35
2023-07-23,FRA-Core-01,12114.06,6534.18,1.3,31.7,50.5,5087.91
2023-07-23,MUM-Zone-A,7613.09,4263.22,1.57,19.6,46.6,3197.5
2023-07-23,LHR-Core-02,8296.53,2512.87,1.32,20.7,49.9,3484.54
2023-07-24,DXB-Core-01,8576.48,3967.36,1.3,19.4,45.8,3602.12
2023-07-24,DXB-Edge-02,14804.92,8549.82,1.52,19.6,54.5,6218.07
2023-07-24,SIN-Core-01,6799.04,2403.35,1.18,23.6,46.1,2855.6
2023-07-24,FRA-Core-01,13831.55,8262.79,1.19,33.0,54.1,5809.25
2023-07-24,MUM-Zone-A,10163.39,4867.09,1.5,19.0,49.2,4268.62
2023-07-24,LHR-Core-02,7296.43,3248.79,1.31,29.6,46.5,3064.5
2023-07-25,DXB-Core-01,12040.7,5388.97,1.22,24.7,48.1,5057.09
2023-07-25,DXB-Edge-02,6061.8,2190.7,1.79,22.2,52.2,2545.96
2023-07-25,SIN-Core-01,7845.45,3953.51,1.31,23.6,48.4,3295.09
2023-07-25,FRA-Core-01,10132.57,3601.33,1.32,19.0,54.9,4255.68
2023-07-25,MUM-Zone-A,14164.26,4995.14,1.82,22.2,49.9,5948.99
2023-07-25,LHR-Core-02,8874.55,5005.07,1.34,19.2,46.0,3727.31
2023-07-26,DXB-Core-01,7517.76,4409.8,1.23,20.1,45.6,3157.46
2023-07-26,DXB-Edge-02,10424.81,3351.54,1.58,24.4,51.5,4378.42
2023-07-26,SIN-Core-01,11526.25,4122.51,1.28,22.5,50.6,4841.03
2023-07-26,FRA-Core-01,5481.45,1678.26,1.22,21.7,46.3,2302.21
2023-07-26,MUM-Zone-A,5284.21,1733.3,1.77,21.4,45.6,2219.37
2023-07-26,LHR-Core-02,5789.92,3426.16,1.19,22.4,54.7,2431.77
2023-07-27,DXB-Core-01,7319.76,3103.41,1.22,19.7,52.1,3074.3
2023-07-27,DXB-Edge-02,9306.2,4972.42,1.56,22.4,54.1,3908.6
2023-07-27,SIN-Core-01,5590.06,2316.82,1.26,21.4,45.6,2347.82
2023-07-27,FRA-Core-01,13223.42,7000.83,1.23,20.7,45.4,5553.83
2023-07-27,MUM-Zone-A,8439.25,4328.34,1.49,21.2,47.6,3544.49
2023-07-27,LHR-Core-02,14059.63,5254.74,1.35,23.7,48.9,5905.05
2023-07-28,DXB-Core-01,11378.74,3869.26,1.34,22.3,49.6,4779.07
2023-07-28,DXB-Edge-02,11032.22,5218.89,1.53,22.4,46.6,4633.53
2023-07-28,SIN-Core-01,6099.42,3472.36,1.21,22.5,49.2,2561.76
2023-07-28,FRA-Core-01,13808.4,5240.83,1.27,23.6,54.9,5799.53
2023-07-28,MUM-Zone-A,13507.14,6358.06,1.51,22.5,51.8,5673.0
2023-07-28,LHR-Core-02,8869.92,3933.97,1.32,22.3,50.9,3725.37
2023-07-29,DXB-Core-01,5119.23,2445.07,1.27,21.0,50.3,2150.08
2023-07-29,DXB-Edge-02,13840.63,7252.05,1.82,24.2,48.8,5813.07
2023-07-29,SIN-Core-01,13439.29,5072.75,1.18,19.7,46.8,5644.5
2023-07-29,FRA-Core-01,13492.27,4770.78,1.25,23.9,48.5,5666.75
2023-07-29,MUM-Zone-A,11630.96,4816.77,1.82,21.9,48.3,4885.0
2023-07-29,LHR-Core-02,10812.84,4390.79,1.27,23.6,52.3,4541.39
2023-07-30,DXB-Core-01,12843.91,5339.76,1.2,19.5,50.3,5394.44
2023-07-30,DXB-Edge-02,5311.2,2936.15,1.66,24.3,47.0,2230.71
2023-07-30,SIN-Core-01,5362.69,2804.61,1.25,23.2,51.3,2252.33
2023-07-30,FRA-Core-01,8997.89,5025.76,1.28,22.0,49.8,3779.12
2023-07-30,MUM-Zone-A,5266.28,1634.12,1.7,19.7,50.4,2211.84
2023-07-30,LHR-Core-02,14488.62,6488.88,1.33,21.1,49.1,6085.22
2023-07-31,DXB-Core-01,8598.03,2773.64,1.2,22.5,45.8,3611.17
2023-07-31,DXB-Edge-02,12055.53,6392.1,1.48,21.8,46.4,5063.32
2023-07-31,SIN-Core-01,8396.89,3845.71,1.31,21.4,45.4,3526.69
2023-07-31,FRA-Core-01,14735.33,4468.44,1.3,21.2,50.3,6188.84
2023-07-31,MUM-Zone-A,11876.32,5980.77,1.78,23.4,49.3,4988.06
2023-07-31,LHR-Core-02,9270.47,3209.38,1.28,23.7,53.6,3893.6
2023-08-01,DXB-Core-01,5784.98,2272.29,1.26,22.1,45.0,2429.69
2023-08-01,DXB-Edge-02,14985.72,4934.34,1.81,20.2,48.6,6294.0
2023-08-01,SIN-Core-01,13306.55,5678.9,1.27,21.8,50.8,5588.75
2023-08-01,FRA-Core-01,6514.45,3232.92,1.21,19.1,45.9,2736.07
2023-08-01,MUM-Zone-A,10600.16,5649.44,1.57,25.0,49.2,4452.07
2023-08-01,LHR-Core-02,6319.31,2499.64,1.22,20.1,53.0,2654.11
2023-08-02,DXB-Core-01,11890.84,4586.94,1.22,24.1,54.6,4994.15
2023-08-02,DXB-Edge-02,14139.86,5239.71,1.46,22.2,46.6,5938.74
2023-08-02,SIN-Core-01,8153.57,3385.52,1.29,24.4,46.3,3424.5
2023-08-02,FRA-Core-01,9053.99,5379.41,1.19,24.1,48.2,3802.68
